Image	Model1	Model2	Model3	Model4	MajorityVoting	WeightedVoting
3551.jpg	77.20	65.56	73.28	67.77	75.49	77.31
3552.jpg	60.88	43.24	46.26	39.60	50.01	63.44
3553.jpg	85.30	25.53	61.87	26.98	65.91	85.45
3554.jpg	69.70	62.98	63.63	22.12	67.09	70.11
3555.jpg	78.20	46.76	57.88	30.14	63.41	78.54
3556.jpg	71.90	68.96	66.77	54.27	72.00	71.96
3557.jpg	69.98	57.26	50.44	58.24	69.41	71.31
3558.jpg	71.33	37.95	37.45	35.12	39.62	71.62
3559.jpg	83.85	73.33	78.58	70.81	78.01	84.10
356.jpg	66.86	59.84	63.37	51.26	66.07	67.76
3560.jpg	80.19	65.17	63.86	51.54	75.87	80.57
3561.jpg	77.12	52.56	64.59	49.29	66.43	76.83
3562.jpg	78.90	72.51	73.27	72.03	74.89	78.26
3563.jpg	59.82	36.49	51.34	36.80	52.10	60.47
3564.jpg	49.13	41.57	45.76	37.27	46.22	49.38
3565.jpg	64.65	63.53	62.32	53.12	65.22	64.87
3566.jpg	53.72	30.06	29.00	30.82	34.76	45.67
3567.jpg	87.92	78.35	84.37	51.36	85.53	88.44
3568.jpg	90.94	45.37	63.51	40.87	69.24	90.79
3569.jpg	75.85	53.22	58.44	47.00	63.94	75.76
357.jpg	80.39	57.41	70.88	45.31	78.30	81.01
3570.jpg	34.50	25.96	45.79	27.74	35.91	35.10
3571.jpg	76.50	52.35	70.66	71.61	73.06	75.48
3572.jpg	60.73	47.59	60.26	42.72	58.66	61.06
3573.jpg	35.22	29.86	53.20	28.49	37.11	36.00
3574.jpg	78.11	45.19	74.43	33.01	75.93	78.97
3575.jpg	41.27	36.19	36.30	33.67	38.05	42.14
3576.jpg	18.44	14.83	32.53	10.15	17.34	18.57
3577.jpg	66.10	43.07	46.98	28.10	52.04	60.29
3578.jpg	80.23	75.20	68.36	58.41	77.40	80.75
3579.jpg	75.05	52.39	53.83	40.68	58.84	72.67
358.jpg	87.92	66.68	90.07	72.08	92.02	92.57
3580.jpg	52.90	62.38	70.22	28.14	68.85	55.08
3581.jpg	93.10	49.08	75.32	22.39	75.66	91.68
3582.jpg	29.95	28.03	32.20	31.31	31.74	30.74
3583.jpg	46.69	38.04	38.56	32.86	40.08	44.19
3584.jpg	72.64	63.63	69.11	53.71	69.60	72.99
3585.jpg	77.99	71.73	74.66	48.73	78.12	79.67
3586.jpg	68.82	42.42	50.21	29.21	55.62	64.87
3587.jpg	91.16	46.92	42.58	39.62	63.30	91.41
3588.jpg	79.16	71.42	74.49	60.78	75.67	75.60
3589.jpg	64.34	27.12	38.10	34.88	42.53	65.62
359.jpg	55.75	37.73	40.14	28.58	39.66	56.12
3590.jpg	44.68	42.11	56.82	39.01	44.94	44.91
3591.jpg	55.50	25.35	25.27	22.40	26.82	57.81
3592.jpg	89.52	75.91	72.42	75.53	79.15	88.87
3593.jpg	68.00	53.13	55.57	46.67	57.61	67.68
3594.jpg	77.71	48.47	53.47	46.71	57.91	78.44
3595.jpg	63.64	75.40	55.83	77.19	69.66	62.50
3596.jpg	78.77	59.00	64.28	58.24	64.33	74.99
3597.jpg	73.52	55.24	71.46	53.56	69.39	73.80
3598.jpg	62.02	46.82	45.60	37.25	55.75	60.56
3599.jpg	37.93	52.08	24.21	13.78	37.89	39.23
36.jpg	40.13	39.22	37.30	37.85	40.17	40.93
360.jpg	60.09	51.19	48.78	29.92	56.26	60.85
3600.jpg	64.17	54.64	64.26	30.68	64.37	64.26
3601.jpg	71.43	66.91	57.78	42.07	69.57	71.95
3602.jpg	87.91	73.12	76.81	55.69	83.37	88.07
3603.jpg	83.60	60.56	58.13	38.67	71.91	83.68
3604.jpg	85.40	44.32	75.87	34.27	80.30	86.13
3605.jpg	48.64	23.88	30.29	17.56	29.25	47.95
3606.jpg	74.92	73.10	71.55	68.66	75.10	76.70
3607.jpg	73.29	79.83	77.97	75.44	81.44	77.82
3608.jpg	79.38	69.37	73.15	63.91	73.67	79.47
3609.jpg	30.50	24.49	26.76	5.91	27.78	30.67
361.jpg	50.39	44.91	48.55	36.39	49.34	50.34
3610.jpg	61.04	52.43	60.80	52.11	61.72	61.42
3611.jpg	72.79	60.37	71.33	57.95	72.53	73.34
3612.jpg	70.69	56.95	57.80	58.58	60.80	70.81
3613.jpg	78.37	72.42	85.26	66.12	84.01	78.84
3614.jpg	83.64	57.64	70.31	32.01	74.14	83.86
3615.jpg	85.36	64.94	65.53	59.51	79.10	85.73
3616.jpg	66.84	49.56	53.87	49.51	56.82	67.42
3617.jpg	84.81	76.70	81.57	72.01	80.12	85.34
3618.jpg	69.50	63.47	66.85	28.81	68.86	69.53
3619.jpg	59.14	60.07	56.04	54.84	60.11	59.56
362.jpg	32.44	15.95	17.96	15.33	18.67	31.89
3620.jpg	68.58	45.88	77.01	44.59	68.52	69.23
3621.jpg	60.17	22.75	46.39	22.24	45.78	57.60
3622.jpg	83.58	64.38	62.30	57.28	69.93	83.87
3623.jpg	83.40	77.05	74.36	61.44	77.47	84.10
3624.jpg	60.60	49.72	53.39	47.97	53.79	60.81
3625.jpg	80.55	51.70	48.70	43.74	58.14	77.65
3626.jpg	66.55	68.61	70.04	65.70	69.92	66.99
3627.jpg	52.74	36.85	35.37	33.85	38.49	52.09
3628.jpg	84.16	76.03	66.84	54.64	84.70	85.72
3629.jpg	67.80	47.79	63.29	47.79	50.38	61.56
363.jpg	68.47	61.07	62.77	56.30	67.37	69.18
3630.jpg	86.10	63.04	72.68	58.80	71.97	86.83
3631.jpg	72.32	70.49	79.82	65.97	78.00	77.22
3632.jpg	93.87	56.47	65.09	44.59	67.18	94.09
3633.jpg	93.43	75.29	92.11	76.64	91.05	93.37
3634.jpg	68.39	52.99	61.22	51.25	63.26	68.79
3635.jpg	73.86	44.34	48.24	28.11	54.06	73.89
3636.jpg	83.78	76.94	78.07	73.54	79.05	87.47
3637.jpg	81.74	66.64	78.08	26.38	76.04	81.83
3638.jpg	58.82	43.35	43.46	35.30	47.78	61.95
3639.jpg	79.36	63.20	61.62	57.63	66.24	78.37
364.jpg	45.93	35.28	30.39	25.22	37.60	45.79
3640.jpg	38.74	42.99	39.16	37.30	42.17	39.18
3641.jpg	48.87	30.75	39.89	31.04	37.92	49.42
3642.jpg	68.17	49.95	65.07	43.17	67.58	68.55
3643.jpg	61.79	62.73	67.80	59.19	63.18	63.15
3644.jpg	62.86	47.66	59.68	43.53	60.50	63.37
3645.jpg	75.76	24.63	55.73	27.38	62.56	77.30
3646.jpg	68.64	67.60	71.41	63.33	73.02	70.99
3647.jpg	71.10	67.35	72.25	40.91	71.91	71.29
3648.jpg	74.27	55.84	55.57	45.44	59.04	76.53
3649.jpg	83.22	74.01	73.00	65.80	79.14	83.06
365.jpg	56.70	49.56	51.10	42.16	54.24	57.21
3650.jpg	78.97	61.14	60.55	55.14	61.54	79.45
3651.jpg	91.15	43.08	39.80	38.16	75.63	91.66
3652.jpg	79.74	56.48	69.56	54.69	74.37	79.88
3653.jpg	54.30	53.53	54.29	40.28	59.91	55.40
3654.jpg	56.83	42.37	57.63	40.30	46.46	56.11
3655.jpg	89.71	74.83	80.57	72.88	80.38	90.47
3656.jpg	57.59	54.16	54.80	43.09	56.10	57.78
3657.jpg	62.20	23.32	63.42	29.04	44.44	64.05
3658.jpg	74.33	59.38	58.84	23.11	70.69	74.44
3659.jpg	78.35	75.52	75.83	73.33	77.75	78.89
366.jpg	68.73	66.55	67.22	62.52	68.69	68.87
3660.jpg	64.60	62.34	63.22	58.18	63.57	65.06
3661.jpg	42.96	31.42	40.39	40.81	42.08	43.30
3662.jpg	64.39	43.18	42.59	17.95	49.66	63.30
3663.jpg	55.46	55.55	55.66	51.82	56.38	55.90
3664.jpg	90.52	75.38	85.84	58.50	85.77	89.06
3665.jpg	92.30	85.36	88.14	80.61	91.16	91.86
3666.jpg	68.72	55.80	70.53	48.78	64.75	69.64
3667.jpg	80.77	58.19	68.47	54.99	67.35	81.68
3668.jpg	49.97	44.25	44.21	32.76	46.54	50.54
3669.jpg	39.60	37.06	37.92	31.20	41.00	39.85
367.jpg	43.94	33.98	33.58	24.21	34.56	44.36
3670.jpg	63.51	41.67	43.63	38.21	48.45	65.22
3671.jpg	49.46	52.37	42.68	46.01	51.46	50.15
3672.jpg	59.59	46.45	48.78	35.67	49.73	61.55
3673.jpg	81.64	50.41	67.72	57.20	72.49	82.15
3674.jpg	36.23	28.14	44.00	43.27	44.55	37.80
3675.jpg	77.63	45.23	63.93	47.27	63.03	78.22
3676.jpg	86.18	53.95	73.27	31.49	79.48	86.41
3677.jpg	78.50	68.24	66.65	55.27	69.43	74.74
3678.jpg	76.15	57.59	53.76	41.46	62.25	79.58
3679.jpg	77.38	44.86	58.94	56.88	67.55	77.54
368.jpg	35.37	31.34	33.49	27.68	37.01	32.32
3680.jpg	92.66	84.60	89.06	81.55	89.11	92.47
3681.jpg	81.91	58.59	66.84	24.71	74.84	83.43
3682.jpg	72.65	67.86	60.33	28.38	68.38	72.85
3683.jpg	60.93	57.32	63.68	46.73	61.28	61.43
3684.jpg	48.98	29.74	38.31	36.72	38.30	47.90
3685.jpg	87.93	65.26	74.56	58.59	80.45	87.25
3686.jpg	93.73	67.04	89.95	27.16	93.82	93.75
3687.jpg	70.89	53.98	41.22	22.20	60.82	71.92
3688.jpg	82.37	49.98	47.42	42.23	54.96	81.78
3689.jpg	87.83	66.98	54.05	51.91	70.09	88.28
369.jpg	64.59	26.49	27.45	27.28	29.21	63.84
3690.jpg	56.53	38.58	34.57	24.29	47.94	57.69
3691.jpg	63.37	45.77	60.18	64.04	60.15	63.43
3692.jpg	36.14	36.20	35.89	35.10	36.59	36.27
3693.jpg	61.90	57.20	61.85	58.37	62.42	62.18
3694.jpg	83.51	49.71	51.05	28.26	68.21	84.65
3695.jpg	63.45	48.77	59.12	57.96	61.63	63.58
3696.jpg	64.37	34.99	39.88	37.66	47.61	64.55
3697.jpg	89.47	87.27	88.88	85.47	90.58	89.93
3698.jpg	72.31	77.01	73.64	75.88	76.39	72.68
3699.jpg	69.82	32.75	54.43	38.69	58.24	68.55
37.jpg	60.73	57.90	57.08	46.09	60.29	60.95
370.jpg	59.89	39.16	31.73	32.15	38.37	59.70
3700.jpg	54.64	47.57	51.05	29.19	54.20	55.80
3701.jpg	24.60	28.64	25.61	23.45	28.99	25.25
3702.jpg	52.98	37.02	40.19	35.24	42.68	53.87
3703.jpg	84.98	63.62	72.08	48.25	73.30	85.35
3704.jpg	88.79	65.47	64.42	63.72	69.28	89.31
3705.jpg	72.25	88.04	73.82	67.23	79.66	74.69
3706.jpg	75.48	70.03	76.43	71.64	73.63	75.14
3707.jpg	79.74	56.86	60.73	52.94	63.35	80.66
3708.jpg	74.68	38.43	58.56	32.99	57.74	74.74
3709.jpg	80.02	72.72	77.44	70.92	78.14	80.29
371.jpg	88.44	77.69	83.03	69.81	89.32	90.14
3710.jpg	77.99	75.55	75.24	69.43	78.16	78.33
3711.jpg	69.13	41.07	50.29	30.75	52.36	68.84
3712.jpg	61.06	57.36	56.80	48.67	60.02	60.96
3713.jpg	54.96	33.77	51.41	28.12	47.28	54.80
3714.jpg	45.63	37.92	40.07	37.95	40.99	44.50
3715.jpg	76.64	50.39	61.17	47.26	67.21	82.09
3716.jpg	78.26	53.81	52.01	48.67	58.03	79.05
3717.jpg	54.05	51.23	54.47	38.27	53.79	54.53
3718.jpg	35.19	23.57	29.75	21.92	26.45	35.56
3719.jpg	59.26	33.48	26.92	15.72	49.75	59.30
372.jpg	41.45	39.92	37.32	36.36	40.72	41.09
3720.jpg	84.69	68.34	74.44	55.82	76.82	88.57
3721.jpg	48.46	32.32	33.06	37.19	48.98	48.77
3722.jpg	85.42	30.24	41.57	37.08	42.81	84.50
3723.jpg	86.50	55.82	63.71	58.39	63.84	82.39
3724.jpg	59.97	52.03	46.71	40.11	58.06	60.97
3725.jpg	80.71	75.49	78.25	59.29	79.52	80.59
3726.jpg	59.61	51.87	55.82	50.97	55.81	59.76
3727.jpg	95.45	81.58	82.63	62.60	93.31	95.59
3728.jpg	94.01	76.79	81.26	43.38	90.54	94.93
3729.jpg	87.88	70.28	92.62	63.17	81.59	88.07
373.jpg	51.40	46.59	47.50	43.80	48.57	52.16
3730.jpg	86.47	71.58	77.48	70.69	78.71	86.93
3731.jpg	57.12	46.92	48.23	29.74	52.04	57.64
3732.jpg	81.12	26.63	67.49	21.54	75.49	82.74
3733.jpg	70.28	49.74	65.00	41.16	64.24	70.28
3734.jpg	51.78	13.38	11.99	10.62	24.18	51.75
3735.jpg	69.01	66.95	66.64	67.43	71.53	69.73
3736.jpg	61.80	60.52	65.78	55.33	61.61	62.58
3737.jpg	78.31	70.00	71.94	68.71	72.75	78.70
3738.jpg	32.95	30.58	33.23	32.06	33.87	33.47
3739.jpg	73.30	57.02	63.13	56.29	66.17	73.69
374.jpg	53.67	43.46	43.49	40.66	45.33	54.12
3740.jpg	39.38	41.39	39.13	30.87	41.84	40.19
3741.jpg	63.66	62.77	54.57	45.38	63.96	64.26
3742.jpg	57.37	51.43	56.24	45.28	58.63	57.59
3743.jpg	61.08	56.76	57.40	52.58	61.03	61.98
3744.jpg	49.46	18.65	41.39	18.64	41.20	49.46
3745.jpg	85.87	70.33	74.92	65.26	82.26	86.25
3746.jpg	40.27	35.90	41.09	39.73	39.09	40.46
3747.jpg	46.48	46.74	46.53	46.54	47.38	46.82
3748.jpg	54.60	51.51	54.22	48.73	53.58	55.48
3749.jpg	63.80	49.60	44.42	42.17	52.69	64.49
375.jpg	76.53	61.29	63.70	55.22	67.18	76.80
3750.jpg	48.29	47.85	46.76	50.95	48.68	48.89
3751.jpg	38.76	23.37	27.86	23.98	36.02	39.05
3752.jpg	41.62	4.40	12.62	14.18	12.34	28.86
3753.jpg	47.80	31.45	37.19	34.79	40.39	49.62
3754.jpg	84.77	42.92	70.62	45.15	70.54	84.82
3755.jpg	74.22	45.97	46.06	45.87	49.79	74.50
3756.jpg	83.86	65.17	83.93	53.89	68.64	83.73
3757.jpg	72.21	59.74	59.76	54.18	62.92	72.01
3758.jpg	39.84	39.52	35.14	39.98	41.91	41.39
3759.jpg	54.93	35.99	39.06	33.52	36.09	55.08
376.jpg	63.19	59.83	59.04	59.49	61.89	63.53
3760.jpg	77.65	54.41	52.38	42.55	61.56	77.80
3761.jpg	84.55	62.90	71.59	48.30	84.93	86.11
3762.jpg	34.84	34.79	35.11	34.62	35.53	35.05
3763.jpg	67.16	49.19	65.15	30.75	68.28	66.75
3764.jpg	90.63	82.39	85.32	83.92	88.67	90.86
3765.jpg	85.55	60.52	54.32	53.53	74.57	85.36
3766.jpg	65.51	47.07	61.06	25.74	63.91	65.69
3767.jpg	91.10	72.50	74.12	67.23	77.90	90.54
3768.jpg	59.67	49.99	47.47	38.07	55.60	60.36
3769.jpg	53.53	38.75	40.36	30.09	45.72	54.13
377.jpg	61.99	51.15	60.51	12.09	62.23	62.06
3770.jpg	75.23	67.29	66.71	38.05	77.31	75.28
3771.jpg	67.20	59.85	61.33	51.59	63.05	67.75
3772.jpg	90.58	32.43	36.34	33.83	39.12	89.04
3773.jpg	80.36	70.83	62.04	54.99	77.18	80.70
3774.jpg	69.40	66.61	47.03	40.87	68.02	70.01
3775.jpg	59.44	34.67	39.28	33.73	36.80	56.85
3776.jpg	53.26	31.76	32.22	26.12	33.71	53.75
3777.jpg	65.35	45.96	49.13	45.80	50.75	66.02
3778.jpg	52.31	32.19	32.27	30.93	50.16	52.52
3779.jpg	82.82	61.55	79.54	53.13	81.92	83.26
378.jpg	49.16	55.31	39.92	48.58	54.44	52.13
3780.jpg	77.09	78.16	74.23	74.69	78.80	78.18
3781.jpg	70.90	60.54	61.90	56.49	64.41	70.91
3782.jpg	74.19	49.61	50.98	50.30	53.76	73.82
3783.jpg	54.42	34.98	34.65	31.24	36.31	54.00
3784.jpg	69.68	56.06	56.93	53.11	57.94	70.22
3785.jpg	44.36	27.33	42.33	26.81	41.30	44.37
3786.jpg	87.17	55.68	70.14	54.55	75.09	87.48
3787.jpg	83.46	61.55	63.64	64.41	72.66	83.88
3788.jpg	63.52	38.76	37.40	34.75	56.31	71.73
3789.jpg	81.36	47.69	44.21	40.38	54.49	80.10
379.jpg	76.82	44.56	68.10	28.69	72.80	77.01
3790.jpg	82.74	45.29	36.40	26.61	66.08	81.96
3791.jpg	83.60	74.73	75.25	69.43	81.86	83.72
3792.jpg	61.89	26.30	50.03	24.22	50.32	61.93
3793.jpg	57.68	33.01	37.95	22.64	36.37	54.60
3794.jpg	72.48	62.80	65.04	62.34	67.17	73.12
3795.jpg	88.30	55.08	68.95	52.76	64.64	91.57
3796.jpg	84.18	68.49	57.77	46.02	73.12	84.52
3797.jpg	65.63	52.64	69.83	39.29	63.84	65.69
3798.jpg	83.94	63.61	71.56	47.74	78.23	84.66
3799.jpg	68.01	56.48	63.81	40.75	71.60	71.15
38.jpg	40.37	37.38	41.71	38.45	41.27	40.37
380.jpg	90.73	79.48	88.78	58.13	90.08	91.19
3800.jpg	80.04	53.69	65.43	40.14	67.61	80.83
3801.jpg	61.43	38.59	42.51	29.90	53.47	61.79
3802.jpg	68.76	69.37	68.09	67.82	69.39	69.10
3803.jpg	37.15	32.66	40.41	23.49	41.25	38.11
3804.jpg	87.36	42.84	62.29	44.68	71.99	87.33
3805.jpg	87.52	63.23	65.74	61.16	65.55	87.86
3806.jpg	81.80	60.35	56.15	40.25	64.01	82.01
3807.jpg	68.92	59.65	58.13	55.98	61.01	60.39
3808.jpg	68.75	45.52	63.71	40.86	64.33	69.00
3809.jpg	19.94	18.92	20.19	15.11	18.85	20.70
381.jpg	63.40	57.15	53.94	25.73	57.16	63.37
3810.jpg	73.03	55.89	58.80	51.94	61.01	73.44
3811.jpg	69.06	26.54	58.10	34.46	62.47	69.19
3812.jpg	77.18	69.94	69.40	68.57	72.44	77.37
3813.jpg	90.28	42.20	42.69	46.72	72.91	91.70
3814.jpg	76.18	65.12	66.91	55.91	70.75	76.65
3815.jpg	68.92	0.50	21.70	25.34	29.63	67.15
3816.jpg	77.90	51.17	67.43	42.01	67.80	79.09
3817.jpg	53.77	31.86	32.84	27.82	35.76	53.31
3818.jpg	88.28	73.64	75.58	64.09	75.35	87.82
3819.jpg	53.63	49.28	43.71	39.43	51.39	54.53
382.jpg	88.28	71.33	71.78	70.09	84.04	88.41
3820.jpg	85.68	59.29	74.06	56.24	79.13	86.09
3821.jpg	66.88	59.12	60.68	47.49	64.05	66.77
3822.jpg	75.46	70.82	72.72	59.55	74.73	75.30
3823.jpg	81.69	75.08	71.14	70.42	75.22	81.80
3824.jpg	77.80	34.19	41.38	27.87	44.65	78.14
3825.jpg	62.08	62.20	60.28	62.08	62.72	62.49
3826.jpg	81.51	32.83	37.72	20.58	46.57	79.58
3827.jpg	91.43	47.73	45.60	37.21	64.39	91.85
3828.jpg	82.85	64.68	80.04	45.84	82.73	83.25
3829.jpg	63.11	45.86	59.22	47.22	61.12	63.53
383.jpg	84.68	80.53	85.61	45.70	84.66	84.69
3830.jpg	88.48	83.71	88.16	83.67	90.19	88.94
3831.jpg	79.68	61.91	64.32	48.79	72.39	80.23
3832.jpg	58.72	52.64	56.56	48.74	58.05	59.28
3833.jpg	88.57	76.30	77.47	77.31	79.78	89.45
3834.jpg	79.52	51.75	47.45	43.41	61.91	79.10
3835.jpg	96.81	85.27	83.34	81.97	90.33	96.71
3836.jpg	82.36	61.68	73.35	62.18	67.40	82.80
3837.jpg	75.65	75.70	77.04	74.84	76.77	75.78
3838.jpg	72.94	52.31	65.98	49.78	67.96	76.95
3839.jpg	90.52	68.23	66.52	53.42	78.69	89.62
384.jpg	63.45	63.01	61.64	52.76	65.99	63.56
3840.jpg	82.22	73.20	77.67	69.34	77.20	82.26
3841.jpg	94.59	91.51	92.82	74.37	95.95	94.94
3842.jpg	70.56	71.13	65.39	38.08	65.95	71.38
3843.jpg	33.84	35.04	34.89	33.96	34.97	34.75
3844.jpg	42.84	42.96	46.65	43.29	43.84	43.35
3845.jpg	64.55	57.83	56.41	49.46	60.77	64.83
3846.jpg	74.98	49.35	53.45	55.53	69.06	75.38
3847.jpg	67.01	37.89	41.08	36.90	43.58	67.44
3848.jpg	71.47	51.34	61.34	53.46	63.56	72.03
3849.jpg	89.06	52.63	80.76	56.98	84.27	89.82
385.jpg	70.49	36.99	57.08	47.26	57.88	70.09
3850.jpg	71.44	70.35	70.13	68.89	71.20	71.93
3851.jpg	89.14	86.14	86.52	74.68	87.91	89.34
3852.jpg	70.28	41.50	33.40	33.81	35.28	54.19
3853.jpg	69.00	53.19	58.21	55.45	60.35	65.99
3854.jpg	73.31	46.49	57.28	30.76	59.11	73.80
3855.jpg	79.94	38.29	59.10	30.86	52.01	80.07
3856.jpg	74.11	50.74	61.91	58.26	66.71	76.63
3857.jpg	63.06	48.65	58.65	46.54	58.70	63.52
3858.jpg	79.88	68.56	76.85	63.00	82.05	82.01
3859.jpg	64.97	60.51	61.13	55.49	66.16	65.54
386.jpg	49.00	29.54	40.71	44.74	45.79	49.62
3860.jpg	81.08	53.81	68.61	43.39	72.68	81.44
3861.jpg	93.61	72.49	79.79	57.02	85.10	95.21
3862.jpg	79.19	66.59	77.56	66.93	75.31	80.57
3863.jpg	50.33	38.87	39.91	37.99	40.52	50.61
3864.jpg	87.90	87.17	89.01	80.81	89.28	88.05
3865.jpg	81.54	37.23	53.18	27.13	58.44	80.68
3866.jpg	95.52	90.38	93.72	88.74	96.51	95.72
3867.jpg	63.48	37.59	42.68	37.56	52.47	67.88
3868.jpg	76.37	62.00	42.78	45.43	58.00	76.61
3869.jpg	89.21	30.14	52.30	22.55	53.07	88.13
387.jpg	81.06	31.11	53.12	29.92	57.43	79.90
3870.jpg	51.03	45.13	41.26	30.97	47.87	51.03
3871.jpg	83.16	78.49	77.33	75.20	80.28	84.01
3872.jpg	77.59	77.71	78.29	59.56	78.97	77.95
3873.jpg	89.88	73.51	87.35	71.61	88.07	90.72
3874.jpg	39.48	17.37	16.32	11.45	29.72	39.56
3875.jpg	34.97	28.26	28.79	26.11	31.01	34.89
3876.jpg	74.70	72.42	74.56	61.31	76.08	75.69
3877.jpg	49.22	57.46	63.42	35.58	64.60	56.50
3878.jpg	58.90	49.47	47.38	34.35	51.87	61.34
3879.jpg	89.32	55.40	61.87	49.72	66.88	86.27
388.jpg	71.70	54.72	63.87	41.53	61.88	72.96
3880.jpg	81.95	48.30	78.57	53.60	78.61	85.06
3881.jpg	55.87	37.85	53.72	39.15	54.36	57.90
3882.jpg	58.01	44.40	49.07	38.23	51.84	57.38
3883.jpg	52.28	45.09	46.80	42.63	48.05	53.33
3884.jpg	85.64	42.14	48.65	41.56	66.75	86.08
3885.jpg	62.66	59.12	60.90	51.86	60.26	62.85
3886.jpg	84.81	61.29	75.96	43.17	75.97	85.96
3887.jpg	91.24	81.19	67.83	58.51	86.61	91.17
3888.jpg	64.30	45.81	58.87	56.78	59.89	64.54
3889.jpg	77.02	72.38	74.69	69.53	73.83	77.05
389.jpg	89.11	48.97	69.68	54.93	72.93	89.81
3890.jpg	83.37	65.04	75.09	43.71	77.58	83.80
3891.jpg	76.00	51.15	50.08	49.18	68.32	75.52
3892.jpg	64.54	63.95	60.52	60.27	64.45	64.71
3893.jpg	67.27	53.05	60.75	54.21	69.48	70.20
3894.jpg	58.24	54.14	50.69	46.46	57.88	58.28
3895.jpg	68.67	55.01	54.62	47.92	56.17	68.88
3896.jpg	67.87	48.75	53.87	38.52	53.40	68.02
3897.jpg	83.53	43.40	63.86	43.44	58.90	83.75
3898.jpg	60.41	56.82	69.57	53.83	60.64	61.02
3899.jpg	78.82	49.68	68.26	45.05	62.21	79.05
39.jpg	87.32	47.72	77.90	35.06	84.73	87.08
390.jpg	69.49	63.82	64.14	62.94	67.41	70.60
3900.jpg	73.88	53.67	58.95	43.88	61.16	74.85
3901.jpg	83.06	60.82	75.49	60.05	75.34	83.74
3902.jpg	64.25	35.06	57.98	28.32	60.18	64.55
3903.jpg	76.92	38.04	37.82	35.40	65.21	78.15
3904.jpg	66.34	53.95	61.76	46.45	63.60	66.71
3905.jpg	50.34	46.43	43.28	24.90	49.40	51.00
3906.jpg	72.99	25.66	30.43	29.75	47.67	74.31
3907.jpg	72.89	71.82	69.42	72.96	73.72	73.32
3908.jpg	60.98	42.18	52.67	34.89	56.27	63.40
3909.jpg	64.86	55.95	56.49	53.25	60.68	65.12
391.jpg	70.72	46.00	70.82	45.91	61.97	70.95
3910.jpg	89.02	35.08	81.93	2.54	84.28	88.99
3911.jpg	66.39	23.96	68.99	34.19	59.64	67.34
3912.jpg	41.46	39.24	37.45	27.71	41.47	42.17
3913.jpg	80.27	69.98	69.31	64.88	73.84	81.28
3914.jpg	82.72	73.47	76.46	59.63	80.87	83.48
3915.jpg	74.20	62.95	66.78	64.10	67.62	74.68
3916.jpg	32.46	6.05	20.38	10.07	20.54	32.59
3917.jpg	73.95	28.77	41.46	24.71	44.53	74.89
3918.jpg	39.61	39.61	48.10	32.86	41.81	39.93
3919.jpg	46.88	40.91	40.87	32.97	36.65	43.48
392.jpg	88.25	52.12	65.59	48.03	72.25	89.26
3920.jpg	72.21	60.19	69.66	52.18	69.03	72.36
3921.jpg	71.99	66.85	71.38	69.48	72.51	72.12
3922.jpg	69.44	61.59	60.25	57.82	65.94	70.38
3923.jpg	51.35	54.00	49.72	50.43	54.29	52.98
3924.jpg	69.74	53.07	67.90	45.18	69.31	70.36
3925.jpg	47.62	38.40	44.35	34.10	41.41	49.61
3926.jpg	46.29	42.55	46.05	28.08	49.37	47.71
3927.jpg	50.15	37.62	42.17	39.20	46.46	50.03
3928.jpg	85.72	74.36	74.68	71.14	80.37	86.09
3929.jpg	73.99	46.41	59.41	47.85	68.10	73.50
393.jpg	65.19	55.08	58.31	50.06	60.64	64.70
3930.jpg	60.44	48.05	48.96	44.21	50.50	55.27
3931.jpg	88.15	70.06	69.28	63.29	79.30	88.50
3932.jpg	66.92	66.18	65.90	67.57	67.46	67.16
3933.jpg	45.65	40.30	31.20	13.30	44.48	46.49
3934.jpg	61.61	32.62	39.88	30.39	36.74	57.45
3935.jpg	77.89	70.90	71.65	65.31	73.97	78.14
3936.jpg	45.09	25.31	38.10	22.28	39.08	45.03
3937.jpg	45.93	41.55	56.82	42.54	55.27	50.27
3938.jpg	93.74	63.00	58.30	56.35	75.41	94.07
3939.jpg	50.57	28.31	48.96	26.82	45.66	50.70
394.jpg	70.14	46.94	56.88	49.56	60.86	70.44
3940.jpg	48.46	63.87	38.93	36.04	49.46	48.86
3941.jpg	51.05	33.58	33.52	26.30	38.81	51.73
3942.jpg	44.60	33.00	35.30	33.72	35.23	44.48
3943.jpg	91.86	59.78	64.54	28.53	78.58	92.16
3944.jpg	82.24	60.28	56.84	50.42	63.39	77.82
3945.jpg	70.41	49.98	56.63	51.21	56.69	70.16
3946.jpg	64.67	22.21	40.30	23.75	46.91	65.27
3947.jpg	86.92	75.16	78.13	66.21	82.97	87.34
3948.jpg	51.52	47.53	41.18	35.76	48.83	52.04
3949.jpg	50.55	41.29	43.95	34.09	48.56	50.76
395.jpg	75.01	32.09	58.47	26.49	50.47	76.03
3950.jpg	74.62	62.94	65.79	53.29	66.92	74.68
3951.jpg	86.22	75.59	76.07	76.22	77.08	86.30
3952.jpg	83.13	40.69	52.12	42.12	62.97	87.92
3953.jpg	66.93	67.32	64.28	63.63	67.64	67.32
3954.jpg	79.64	78.01	77.18	66.36	81.43	82.70
3955.jpg	81.10	66.34	65.07	63.30	73.39	81.23
3956.jpg	82.37	85.24	89.18	79.11	89.00	84.08
3957.jpg	40.83	26.95	32.65	25.23	31.23	36.94
